Brand,Model,Year,Price_PKR,KM_Driven,Fuel_Type,Transmission,Engine_CC,City,Body_Type,Registered_In,Assembly,Color,Owner_Type,Ad_URL
Toyota,Corolla,2010,2600000.0,150000.0,Petrol,Automatic,1800.0,Multan,Sedan,Sindh,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-multan-11739482
Toyota,Corolla,2000,1400000.0,160000.0,Petrol,Automatic,1500.0,Islamabad,Sedan,Islamabad,Local,Maroon,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2000-for-sale-in-islamabad-11739428
Toyota,Corolla,2023,6400000.0,66000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-11739412
Toyota,Corolla,2011,1950000.0,230000.0,Petrol,Manual,1300.0,Lahore,Sedan,Karachi,Local,Green,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-lahore-11739399
Toyota,Corolla,2017,4650000.0,85000.0,Petrol,Automatic,1600.0,Faisalabad,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-faisalabad-11739388
Toyota,Corolla,2013,2985000.0,135000.0,Petrol,Manual,1300.0,Gujranwala,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-gujranwala-11472778
Toyota,Corolla,2018,3550000.0,150000.0,Petrol,Manual,1300.0,Daska,Sedan,Lahore,Local,White,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-daska-11739299
Toyota,Corolla,2009,3000000.0,117000.0,Petrol,Manual,1300.0,Karachi,Sedan,Sindh,Local,Black,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-karachi-11739284
Toyota,Corolla,2013,2900000.0,350000.0,Petrol,Manual,1300.0,Kashmir,Sedan,Islamabad,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-kashmir-11739337
Toyota,Corolla,2012,1890000.0,132000.0,Petrol,Automatic,1600.0,Faisalabad,Sedan,Abbottabad,Local,Pink,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-faisalabad-11676017
Toyota,Corolla,2019,4400000.0,1.0,Petrol,Automatic,1300.0,Karachi,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11739323
Toyota,Corolla,1996,1750000.0,200000.0,Petrol,Manual,1600.0,Peshawar,Sedan,Peshawar,Local,Red,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-peshawar-11473810
Toyota,Corolla,2012,2600000.0,100000.0,Petrol,Manual,1300.0,Peshawar,Sedan,Sindh,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-peshawar-11739340
Toyota,Corolla,2010,2750000.0,138000.0,Petrol,Manual,1300.0,Wah Cantt,Sedan,Punjab,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-wah-cantt-11739272
Toyota,Corolla,2009,3500000.0,219000.0,Petrol,Automatic,1800.0,Rawalpindi,Sedan,Un-Registered,Local,Unlisted,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-rawalpindi-11739214
Toyota,Corolla,2019,5300000.0,59000.0,Petrol,Automatic,1600.0,Islamabad,Sedan,Islamabad,Local,White,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11739166
Toyota,Corolla,1994,1650000.0,160000.0,Petrol,Automatic,1500.0,Islamabad,Sedan,Islamabad,Local,Brown,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-islamabad-11739180
Toyota,Corolla,2015,3800000.0,191000.0,Petrol,Automatic,1300.0,Peshawar,Sedan,Karachi,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-peshawar-11739175
Toyota,Corolla,2014,4275000.0,196891.0,Petrol,Automatic,1800.0,Peshawar,Sedan,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-peshawar-11483292
Toyota,Corolla,2007,3100000.0,159000.0,Petrol,Automatic,1500.0,Islamabad,Sedan,Sindh,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-islamabad-11739025
Toyota,Corolla,2018,5120000.0,46000.0,Petrol,Automatic,1600.0,Multan,Sedan,Islamabad,Local,Unlisted,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-multan-11739076
Toyota,Corolla,2017,4400000.0,113000.0,Petrol,Automatic,1300.0,Lahore,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11739064
Toyota,Corolla,2006,1650000.0,100000.0,Petrol,Manual,1300.0,Karachi,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-karachi-11739005
Toyota,Corolla,2008,2500000.0,440620.0,Petrol,Manual,1300.0,Gujranwala,Sedan,Punjab,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-gujranwala-11739023
Toyota,Corolla,2007,1800000.0,300000.0,Petrol,Manual,1300.0,Gujrat,Sedan,Attock,Local,Green,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-gujrat-11739009
Toyota,Corolla,2018,3600000.0,173000.0,Petrol,Manual,1300.0,Lahore,Sedan,Islamabad,Local,White,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11739006
Toyota,Corolla,2005,3880000.0,151000.0,Petrol,Automatic,1500.0,Islamabad,Sedan,Islamabad,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-islamabad-11738923
Toyota,Corolla,2014,3750000.0,56000.0,Petrol,Manual,1300.0,Sukkur,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-sukkur-11738976
Toyota,Corolla,2022,6800000.0,53000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-11738936
Toyota,Corolla,2009,3050000.0,180000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-karachi-11738941
Toyota,Corolla,1994,1350000.0,235000.0,Petrol,Manual,1300.0,Abbottabad,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-abbottabad-11472316
Toyota,Corolla,1982,540000.0,100000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Lahore,Imported,Red,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1982-for-sale-in-islamabad-11613302
Toyota,Corolla,2017,4950000.0,75000.0,Petrol,Automatic,1600.0,Mandi bahauddin,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-mandi-bahauddin-11738868
Toyota,Corolla,2007,2370000.0,147500.0,Petrol,Automatic,1800.0,Burewala,Sedan,Lahore,Local,Unlisted,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-burewala-11582889
Toyota,Corolla,1986,900000.0,20000.0,Petrol,Manual,1300.0,Charsadda,Sedan,Mardan,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-charsadda-11738850
Toyota,Corolla,2016,4950000.0,143000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Karachi,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-11738845
Toyota,Corolla,2013,3120000.0,160000.0,Petrol,Manual,1300.0,Lahore,Sedan,Punjab,Local,Silver,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-lahore-11738802
Toyota,Corolla,1994,2100000.0,160000.0,Petrol,Automatic,1500.0,Peshawar,Sedan,Islamabad,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-peshawar-11738806
Toyota,Corolla,2019,4400000.0,176000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11738782
Toyota,Corolla,2023,7250000.0,40000.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-islamabad-11738779
Toyota,Corolla,2015,3250000.0,160000.0,Petrol,Manual,1300.0,Karachi,Sedan,Karachi,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-11738793
Toyota,Corolla,2012,2580000.0,150000.0,Petrol,Manual,1300.0,Gujranwala,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-gujranwala-11738766
Toyota,Corolla,2011,2500000.0,200000.0,Petrol,Manual,1300.0,Chiniot,Sedan,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-chiniot-11566575
Toyota,Corolla,2011,2850000.0,127000.0,Petrol,Manual,1300.0,Peshawar,Sedan,Peshawar,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-peshawar-11734072
Toyota,Corolla,2015,3220000.0,145000.0,Petrol,Automatic,1300.0,Karachi,Sedan,Karachi,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-11357431
Toyota,Corolla,2012,2800000.0,130000.0,Petrol,Manual,1300.0,Lahore,Sedan,Lahore,Local,Green,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-lahore-11738756
Toyota,Corolla,2011,2735000.0,183000.0,Petrol,Manual,1300.0,Pak pattan sharif,Sedan,Lahore,Local,Black,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-pak-pattan-sharif-11738714
Toyota,Corolla,2015,2950000.0,320000.0,Petrol,Manual,1300.0,Chiniot,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-chiniot-11738728
Toyota,Corolla,2022,5050000.0,57172.0,Petrol,Automatic,1600.0,Karachi,Sedan,Sindh,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-11738737
Toyota,Corolla,2005,1550000.0,250000.0,Petrol,Manual,1600.0,Multan,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-multan-11738531
Toyota,Corolla,2021,5250000.0,58000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Karachi,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-11738560
Toyota,Corolla,2012,3450000.0,112000.0,Petrol,Manual,1300.0,Kallur kot,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-kallur-kot-11738670
Toyota,Corolla,2015,3550000.0,132000.0,Petrol,Manual,1300.0,Rawalpindi,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-rawalpindi-11738613
Toyota,Corolla,2011,2950000.0,101000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Karachi,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-karachi-11738615
Toyota,Corolla,2026,8295000.0,3500.0,Petrol,Automatic,1800.0,Sialkot,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-sialkot-11738532
Toyota,Corolla,2017,4425000.0,148000.0,Petrol,Automatic,1300.0,Bhera,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-bhera-11738496
Toyota,Corolla,2014,3170000.0,200000.0,Petrol,Manual,1300.0,Rawalpindi,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-rawalpindi-11589838
Toyota,Corolla,2012,3600000.0,176283.0,Petrol,Automatic,1600.0,Islamabad,Sedan,Islamabad,Local,Navy,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-11738475
Toyota,Corolla,2015,4350000.0,78000.0,Petrol,Automatic,1800.0,Hafizabad,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-hafizabad-11738486
Toyota,Corolla,2005,2700000.0,192500.0,Petrol,Manual,1800.0,Swat,Sedan,Punjab,Imported,Unlisted,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-swat-11738455
Toyota,Corolla,2021,5250000.0,68000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-11738471
Toyota,Corolla,2017,4300000.0,58000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-11738300
Toyota,Corolla,2010,2400000.0,246000.0,Petrol,Manual,1300.0,Lahore,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-lahore-11738317
Toyota,Corolla,2023,6540000.0,31500.0,Petrol,Automatic,1600.0,Karachi,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-karachi-11738291
Toyota,Corolla,2006,2350000.0,250.0,Petrol,Automatic,1500.0,Rawalpindi,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-rawalpindi-11738210
Toyota,Corolla,2008,2490000.0,132000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-islamabad-11583771
Toyota,Corolla,2014,3445000.0,125000.0,Petrol,Automatic,1300.0,Lahore,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11733943
Toyota,Corolla,1990,890000.0,138000.0,Petrol,Manual,1500.0,Muzaffar Gargh,Sedan,Punjab,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1990-for-sale-in-muzaffar-gargh-11738236
Toyota,Corolla,2021,5585000.0,96000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11738288
Toyota,Corolla,2018,4625000.0,86119.0,Petrol,Automatic,1600.0,Karachi,Sedan,Sindh,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-11560150
Toyota,Corolla,2016,3900000.0,90000.0,Petrol,Manual,1300.0,Gojra,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-gojra-11738131
Toyota,Corolla,2018,4975000.0,66000.0,Petrol,Automatic,1300.0,Islamabad,Sedan,Islamabad,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-11735905
Toyota,Corolla,2014,2750000.0,180000.0,Petrol,Manual,1300.0,Lahore,Sedan,Lahore,Local,Burgundy,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11738217
Toyota,Corolla,2003,1975000.0,150000.0,Petrol,Manual,1600.0,Islamabad,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-islamabad-11738077
Toyota,Corolla,2018,3550000.0,103000.0,Petrol,Manual,1300.0,Kamoke,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-kamoke-11738155
Toyota,Corolla,2017,4400000.0,152000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11738166
Toyota,Corolla,2012,3000000.0,180000.0,Petrol,Manual,1300.0,Peshawar,Sedan,Peshawar,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-peshawar-7837197
Toyota,Corolla,2015,4025000.0,70300.0,Petrol,Manual,1600.0,Rahim Yar Khan,Sedan,Karachi,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-rahim-yar-khan-11738118
Toyota,Corolla,2015,3550000.0,204000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Lahore,Local,Silver,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-11711524
Toyota,Corolla,2020,4399999.0,69000.0,Petrol,Automatic,1300.0,Lahore,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-lahore-11707041
Toyota,Corolla,1995,1790000.0,115000.0,Petrol,Automatic,1500.0,Peshawar,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1995-for-sale-in-peshawar-11736769
Toyota,Corolla,1999,1250000.0,50000.0,Petrol,Manual,1300.0,Karachi,Sedan,Karachi,Local,Blue,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1999-for-sale-in-karachi-11737988
Toyota,Corolla,1992,1650000.0,120000.0,Petrol,Automatic,1300.0,Charsadda,Sedan,Peshawar,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1992-for-sale-in-charsadda-11738040
Toyota,Corolla,2017,3685000.0,177000.0,Petrol,Manual,1300.0,Lahore,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11737928
Toyota,Corolla,2012,2260000.0,153049.0,Petrol,Automatic,1300.0,Faisalabad,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-faisalabad-11737943
Toyota,Corolla,2009,2890000.0,100000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Lahore,Local,Grey,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-11737923
Toyota,Corolla,2010,2150000.0,250000.0,Petrol,Manual,1300.0,Faisalabad,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-faisalabad-11737940
Toyota,Corolla,2017,4025000.0,150000.0,Petrol,Automatic,1300.0,Gujrat,Sedan,Punjab,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-gujrat-11659618
Toyota,Corolla,2009,2550000.0,360000.0,Petrol,Manual,1300.0,Multan,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-multan-11737867
Toyota,Corolla,2015,3360000.0,183000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-11737814
Toyota,Corolla,2016,3575000.0,93000.0,Petrol,Manual,1300.0,Multan,Sedan,Sindh,Local,Black,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-multan-11618716
Toyota,Corolla,2007,2300000.0,100000.0,Petrol,Manual,1300.0,Attock,Sedan,Attock,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-attock-11737846
Toyota,Corolla,2007,2050000.0,150000.0,Petrol,Manual,1300.0,Gujar Khan,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-gujar-khan-11737770
Toyota,Corolla,2005,3450000.0,100000.0,Diesel,Manual,2000.0,Taxila,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-taxila-11737664
Toyota,Corolla,2016,3800000.0,130000.0,Petrol,Manual,1300.0,Mandi bahauddin,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-mandi-bahauddin-11737694
Toyota,Corolla,2009,3050000.0,250000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-lahore-11737678
Toyota,Corolla,2018,4500000.0,93000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11560628
Toyota,Corolla,2002,2800000.0,190000.0,Petrol,Automatic,1500.0,Quetta,Sedan,Sindh,Imported,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2002-for-sale-in-quetta-11618066
Toyota,Corolla,2021,5190000.0,69498.0,Petrol,Automatic,1600.0,Okara,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-okara-11737735
Toyota,Corolla,2016,3900000.0,98000.0,Petrol,Automatic,1300.0,Sargodha,Sedan,Islamabad,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sargodha-11446865
Toyota,Corolla,2010,2500000.0,100000.0,Petrol,Manual,1300.0,Khanpur,Sedan,Karachi,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-khanpur-11737620
Toyota,Corolla,2010,2650000.0,135000.0,Petrol,Manual,1300.0,Narowal,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-narowal-11737591
Toyota,Corolla,2007,2150000.0,150000.0,Petrol,Manual,1300.0,Mardan,Sedan,Swabi,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-mardan-11737613
Toyota,Corolla,2008,1850000.0,50000.0,Petrol,Manual,1300.0,Arifwala,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-arifwala-11439600
Toyota,Corolla,2011,2625000.0,144000.0,Petrol,Manual,1300.0,Faisalabad,Sedan,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-faisalabad-11546354
Toyota,Corolla,2022,5875000.0,57755.0,Petrol,Automatic,1600.0,Lahore,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11737585
Toyota,Corolla,2015,3900000.0,140000.0,Petrol,Automatic,1300.0,Rawalpindi,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-rawalpindi-11737607
Toyota,Corolla,2014,3600000.0,127000.0,Petrol,Manual,1300.0,Mandi bahauddin,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-mandi-bahauddin-11737556
Toyota,Corolla,2019,4300000.0,155000.0,Petrol,Automatic,1300.0,Gujranwala,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-gujranwala-11525681
Toyota,Corolla,2019,4000000.0,96000.0,Petrol,Automatic,1300.0,Karachi,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11737516
